repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
Soluto/tweek,f08ced47a931927805240d3b612ab9ce8cd1a415,2020-08-26 08:20:11,typescript-eslint,tslint,tslint replaced with eslint in authoring (#1317),typescript-eslint tslint,"
tslint replaced with eslint in authoring (#1317)",24,Testing,,1,1.0,
SpareBank1/designsystem,389af744babca3de8ff96261e87bbf8244be92f9,2018-02-08 16:46:16,jest,mocha,"chore(ffe-account-selector-react): Rewrite tests to use Jest

Replacing Mocha with Jest. I'm also fully utilizing Jest by kicking
out Sinon and Chai, replacing all of it with Jest.",jest mocha,"Replacing Mocha with Jest.
I'm also fully utilizing Jest by kicking
",12,Testing,,1,1.0,
SpareBank1/designsystem,389af744babca3de8ff96261e87bbf8244be92f9,2018-02-08 16:46:16,jest,chai,"chore(ffe-account-selector-react): Rewrite tests to use Jest

Replacing Mocha with Jest. I'm also fully utilizing Jest by kicking
out Sinon and Chai, replacing all of it with Jest.",jest chai,"chore(ffe-account-selector-react): Rewrite tests to use Jest
",6,Testing,,1,1.0,
sparkswap/broker,77420edc8ec40dfb3647a0591a8c7826dec90df5,2019-04-17 06:18:27,eslint,standard,"Remove standard from CLI (#493)

* makes sure we are on latest npm to avoid cache issues

* remove standard for eslint

* fix configuration file check",eslint standard,"Remove standard from CLI (#493)
Remove standard from CLI (#493)
",3,UI&Testing,,1,1.0,
spring-cloud/spring-cloud-dataflow-ui,511bd76c9577a776406761be104c25afb9760f6a,2018-11-01 12:06:00,@types/luxon,moment,"Move to Luxon library (dates and times)

Remove Moment and add Luxon
Remove unused TimePicker Component
Resolves #635",@types/luxon moment,"
Remove Moment and add Luxon
Remove unused TimePicker Component",3,Typescript,,1,0.9,
spring-cloud/spring-cloud-dataflow-ui,511bd76c9577a776406761be104c25afb9760f6a,2018-11-01 12:06:00,luxon,moment,"Move to Luxon library (dates and times)

Remove Moment and add Luxon
Remove unused TimePicker Component
Resolves #635",luxon moment,"Remove Moment and add Luxon
Remove unused TimePicker Component
",4,Utility,,1,0.9,
springload/frontend-starter-kit,8906427745339b8226220111c6742d6bf6c283d5,2020-01-13 03:39:24,core-js,babel,"Replace @babel/polyfill for core-js

@babel/polyfill is deprecated in favour of separate inclusion of required parts of core-js and regenerator-runtime",core-js babel,"
Replace @babel/polyfill for core-js",13,Utility,,1,1.0,Deprecation
springload/frontend-starter-kit,43c3e2bbe648d349a0cdf4c57c8a4bb916d09773,2020-11-12 01:00:55,sass,node-sass,"UPDATED: node-sass is deprecated, now replaced with dart-sass https://www.npmjs.com/package/sass",sass node-sass,"UPDATED: node-sass is deprecated, now replaced with dart-sass https://www.npmjs.com/package/sassUPDATED: node-sass is deprecated, now replaced with dart-sass https://www.npmjs.com/package/sassUPDATED: node-sass is deprecated, now replaced with dart-sass https://www.npmjs.com/package/sassUPDATED: node-sass is deprecated, now replaced with dart-sass https://www.npmjs.com/package/sassUPDATED: node-sass is deprecated, now replaced with dart-sass https://www.npmjs.com/package/sassUPDATED: node-sass is deprecated, now replaced with dart-sass https://www.npmjs.com/package/sass",40,UI,,1,1.0,Deprecation
statsbotco/cubejs-client,cf133a97b8b9f37176cf2c3373e33b691c34c964,2020-02-27 18:09:15,jest,mocha,"feat: Redis connection pooling (#433) Thanks to @jcw!

* Pool redis connections

* Drain pool after test completion

* Increase pool size, decrease idle timeout

* Install jest instead of mocha

* Convert tests from mocha to jest

* Fix resource leak in fallback mode

* Fix matcher conversion

Fixes #104",jest mocha,"
* Install jest instead of mocha",12,Testing,,1,1.0,
statsbotco/cubejs-client,79150f423ba2dfaed6fcd40e85e0a473d3cf9a82,2019-04-22 14:23:47,cross-fetch,isomorphic-fetch,"fix: Use cross-fetch instead of isomorphic-fetch to allow React-Native builds (#92)

* fix: Use cross-fetch instead of isomorphic-fetch to allow React-Native builds

* fix: remove eslint instruction because using ponyfill

* fix: add built files after removing comment",cross-fetch isomorphic-fetch,"
fix: Use cross-fetch instead of isomorphic-fetch to allow React-Native builds (#92)",9,HTTP Clients,,1,1.0,Integration
statsbotco/cubejs-client,b02c1242235476b35ae554c7b5dd643ea1327e89,2021-06-16 08:39:34,dayjs,moment,"refactor(@cubejs-client/core): replace `moment` with `dayjs` (#2794). Thanks to @mgebeily!

Co-authored-by: Alex Vasilev <vaspiring@gmail.com>",dayjs moment,"
refactor(@cubejs-client/core): replace `moment` with `dayjs` (#2794).
Thanks to @mgebeily!",14,Serialization,,1,1.0,
streamr-dev/streamr-platform,c28bf5a446a98610bc8c1c1165e571d75302fce5,2019-05-21 11:58:02,@sentry/browser,raven-js,[analytics] Replace deprecated raven-js with sentry/browser. (#468),@sentry/browser raven-js,"
[analytics] Replace deprecated raven-js with sentry/browser.
(#468)",5,HTTP Clients,,1,1.0,Deprecation
streamr-dev/streamr-platform,a31152b95819b5ff1571431720fe1832f6b871c5,2019-10-28 05:15:47,ace-builds,brace,[editor/canvas] Use ace-builds for ace mode/theme instead of outdated brace.,ace-builds brace,"[editor/canvas] Use ace-builds for ace mode/theme instead of outdated brace.
",3,HTTP Clients,,1,1.0,Deprecation
styled-components/styled-components,95039a0a0599bd5c6e2aa2193486c80cee046f1f,2020-10-16 02:21:39,stylis,emotion,"[breaking] stylis v4 (#3241)

* [breaking] stylis v4

moves off @emotion/stylis and attempts to retain backward-compatibility
for everything except stylusPlugins, which cannot be made compatible
due to a vastly different middleware setup in v4

* ruleIndex does not need to be incremented in the singular case

* update snapshots based on revised master branch

* use prelease of stylis-rtl-plugin v2

* use v2 release",stylis emotion,"
moves off @emotion/stylis and attempts to retain backward-compatibility
for everything except stylusPlugins, which cannot be made compatible
due to a vastly different middleware setup in v4",3,UI,,1,0.95,
stylelint/vscode-stylelint,5f63b2cea4a45170d9a052dad9e6db1358128503,2018-02-21 10:42:57,nyc,istanbul,"update devDependencies

Highlights:

* update ESLint from v3 to v4
* update @shinnn/eslint-config and follow its rules, for exmaple tab indent
* introduce Rollup and rollup-config-module to adapt to .mjs-based module system
* switch from istanbul to nyc",nyc istanbul,"
* introduce Rollup and rollup-config-module to adapt to .mjs-based module system
* switch from istanbul to nyc",9,Testing,,1,0.9,
synzen/MonitoRSS-Web,ecd36afdadca7e47504daa5423f64911b60cde96,2020-03-20 20:09:06,fomantic-ui,semantic-ui,"Replace semantic with fomantic
Incompatible with node 12",fomantic-ui semantic-ui,"
Replace semantic with fomantic
Incompatible with node 12",3,Utility,,1,0.95,BugIssue
system-ui/theme-ui,7b37c4b9f613823bacbfd43f0fc56ca9c11408f7,2019-06-10 17:44:44,deepmerge,lodash,Try using deepmerge instead of lodash,deepmerge lodash,"
Try using deepmerge instead of lodash",3,Building&Filesystem,,1,0.8,
tamb/domponent,9c98cb93eb02622edb5c0da90186ad37cef57991,2019-08-07 11:02:19,webpack,parcel-bundler,remove parcel bundler and use webpack for example,webpack parcel-bundler,"
remove parcel bundler and use webpack for example",5,Building&Web Framework,,1,0.97,
tavultesoft/keymanweb,a72e593f6c8e397595fd3078fc4a5ac48223191f,2018-11-09 18:05:25,mocha,ava,Replace Ava with Mocha/Chai.,mocha ava,"
Replace Ava with Mocha/Chai.",8,Testing,,1,0.98,
tbranyen/diffhtml,934f5189dc1e037d5111d7e03d850a6a9d3b3d35,2017-06-07 08:32:37,rollup,browserify,"Greatly refactors plugins and exposes Internals

- Out with browserify; in with rollup

  This adds consistency to the shared modules by giving them a common
  rollup build step and eliminating the browserify

- No shared-internals, just reference `diff.Internals` or `import {
  Internals } from 'diffhtml';` directly.

- Improvements to the prollyfill

- Started on bundling package demo",rollup browserify,"
- Out with browserify; in with rollup",3,HTTP Clients&Building,,1,0.97,Simplification
Tencent/wepy,83d2f7a962652d4fd17bb4f13af44b062a7e85ec,2020-06-27 15:34:15,sass,node-sass,replace 'node-sass' to 'sass' (dart-sass),sass node-sass,"
replace 'node-sass' to 'sass' (dart-sass)",40,UI,,1,0.95,
the-front/angularjs-ee-boilerplate,d8794411083bd18d28999d062fefe5f3639e03c7,2015-04-09 14:52:08,gulp,grunt,#35 /publisher moved from grunt to gulp,gulp grunt,"
#35 /publisher moved from grunt to gulp",14,Building,,1,0.98,
the-front/angularjs-ee-boilerplate,d8794411083bd18d28999d062fefe5f3639e03c7,2015-04-09 14:52:08,gulp,time-grunt,#35 /publisher moved from grunt to gulp,gulp time-grunt,"
#35 /publisher moved from grunt to gulp",5,Building,,1,0.98,
thefrontside/bigtest,a07dcd8ea696ca53200ec8e063b68d5dfac6c8c7,2021-05-13 21:18:44,fs-extra,ncp,Replace ncp with fs-extra,fs-extra ncp,"
Replace ncp with fs-extra",4,Filesystem,,1,0.98,
theroux/clingify,17318a89c5feb87933a961dbf8d76b26530a42a9,2015-09-07 19:02:18,gulp,grunt,"Switching from grunt to gulp-starter-pack, new design",gulp grunt,"
Switching from grunt to gulp-starter-pack, new design",14,Building,,1,0.95,
theroux/clingify,17318a89c5feb87933a961dbf8d76b26530a42a9,2015-09-07 19:02:18,del,grunt,"Switching from grunt to gulp-starter-pack, new design",del grunt,"
Switching from grunt to gulp-starter-pack, new design",3,Building&Filesystem,,1,0.95,
theroux/clingify,17318a89c5feb87933a961dbf8d76b26530a42a9,2015-09-07 19:02:18,webpack,grunt,"Switching from grunt to gulp-starter-pack, new design",webpack grunt,"
Switching from grunt to gulp-starter-pack, new design",4,Building&Web Framework,,1,0.95,
theroux/clingify,17318a89c5feb87933a961dbf8d76b26530a42a9,2015-09-07 19:02:18,mocha,grunt,"Switching from grunt to gulp-starter-pack, new design",mocha grunt,"
Switching from grunt to gulp-starter-pack, new design",3,Building&Testing,,1,0.95,
theroux/clingify,17318a89c5feb87933a961dbf8d76b26530a42a9,2015-09-07 19:02:18,browser-sync,grunt,"Switching from grunt to gulp-starter-pack, new design",browser-sync grunt,"
Switching from grunt to gulp-starter-pack, new design",3,Building&UI,,1,0.95,
tngan/express-saml2,8e1bbd0231c2cf5822b6298019dbd74aaeb34940,2015-09-24 17:29:29,bcryptjs,bcrypt,use bcryptjs instead of node.bcrypt.js,bcryptjs bcrypt,"
use bcryptjs instead of node.bcrypt.js",11,HTTP Clients,,1,0.97,
tobius/imagecolors,63e6073ffc1d9d5aa3722f97b239e3a52864cc7c,2018-05-18 02:04:09,lodash,underscore,"Upgrade node modules

- upgrade color module
- upgrade color-diff module
- upgrade gm module
- upgrade chai module
- replace underscore with lodash
- update color objects to reflect latest color module
- replace _.contains with _.includes
- replace _.findWhere with _.find
- update octocat remote png image url to use https",lodash underscore,"- upgrade chai module
- replace underscore with lodash
- update color objects to reflect latest color module
",9,Building,,1,0.99,
Tonejs/Tone.js,9ee2d23b7cdf3d2c44fae4ae80df3ece07ee5020,2015-05-23 22:14:03,gulp,grunt,switched from grunt to gulp,gulp grunt,"
switched from grunt to gulp",14,Building,,1,0.98,
tracespace/tracespace,c693386a373164f01a025b7859956d263c99c146,2018-04-18 01:42:45,nyc,istanbul,Switch in nyc for coverage instead of istanbul for windows support,nyc istanbul,"
Switch in nyc for coverage instead of istanbul for windows support",9,Testing,,1,0.95,Integration
tuateam/tua-mp,878a4031b432527be077088da8566c6c3e7eb88c,2018-10-17 14:57:06,yargs,commander,"Feature/tua api (#59)

* perf(tua-mp, cli, service): add test for test/

* fix: close #58, update npm deps, fix mock

* feat(cli): update template for tua-api

* refactor: commander -> yargs",yargs commander,"
* refactor: commander  laifuhewb  yargs",6,UI,,1,0.98,
tuateam/tua-mp,df9ff10e17f20c39f7ad849deef5940d79cd12c8,2020-05-26 02:34:57,sass,node-sass,"feat(service): switch node-sass to dart-sass (#77)

Co-authored-by: evinma <evinma@tencent.com>",sass node-sass,"feat(service): switch node-sass to dart-sass (#77)
feat(service): switch node-sass to dart-sass (#77)
feat(service): switch node-sass to dart-sass (#77)
",40,UI,,1,0.99,
tudorconstantin/knests,1248e37bfa07376b34b7edac87bef916345d9ccf,2021-02-04 20:14:57,eslint,tslint,replace the obsoleted tslint with eslint,eslint tslint,"
replace the obsoleted tslint with eslint",26,Testing,,1,0.99,Deprecation
tudorconstantin/knests,1248e37bfa07376b34b7edac87bef916345d9ccf,2021-02-04 20:14:57,typescript-eslint,tslint,replace the obsoleted tslint with eslint,typescript-eslint tslint,"
replace the obsoleted tslint with eslint",24,Testing,,1,0.99,Deprecation
tunapanda/wikonnect,01ea2b73af5dd20f192be0cd610cba8ccfc98a22,2021-03-30 15:55:01,nanoid,shortid,"bugfix/deprecated shortid module (#672)

* using nanoid inplace of the deprecated shortid

Signed-off-by: mosesokemwa <13944912+mosesokemwa@users.noreply.github.com>

* rollback to old H5P upload form (#666)

Signed-off-by: mimidotsuser <murage@labskenya.com>

* Fix H5P player preview (#667)

* fix #display correct player on teach content preview page

Signed-off-by: mimidotsuser <murage@labskenya.com>

* fix #do not display the player if there is no uploaded H5P content

Signed-off-by: mimidotsuser <murage@labskenya.com>

* fix lint issue

Signed-off-by: mimidotsuser <murage@labskenya.com>

* Fix H5P upload parser (#670)

Co-authored-by: murage <murage@labskenya.com>",nanoid shortid,"
* using nanoid inplace of the deprecated shortid",5,Utility,,1,0.99,Deprecation
Turfjs/turf,78f6bd0900da49b4140d70bdcbb69be28c39d4d9,2017-09-22 06:33:17,rollup,browserify,Replace browserify with Rollup,rollup browserify,"
Replace browserify with Rollup",3,HTTP Clients&Building,,1,0.99,
twilio-labs/paste,66285238c23b1ac756a6bf30af0ece5a45a0ddc7,2021-07-01 18:38:13,deepmerge,lodash,chore: swap lodash.merge with deepmerge,deepmerge lodash,"
chore: swap lodash.merge with deepmerge",3,Building&Filesystem,,1,0.93,
tylim88/create-prisma-app,217130b9793351d3094b7c586e5e2774298f6a8e,2019-01-07 11:35:39,bcryptjs,bcrypt,-(template)switch bcrypt to bcryptjs to make life easier,bcryptjs bcrypt,"
-(template)switch bcrypt to bcryptjs to make life easier",11,HTTP Clients,,1,0.98,
Tympanix/Electorrent,c8561c12401611b609ee720fd0aeba1c3a14ebcf,2016-08-14 18:21:40,yargs,commander,Replaced commander with yargs,yargs commander,"Replaced commander with yargs
",6,UI,,1,0.99,
TypeStrong/ts-loader,416fa241ed08738768b2d53a2941d8cb32e5c6a1,2019-07-13 15:17:46,eslint,tslint,"migrate fork-ts-checker-webpack-plugin example to use ESLint (#960)

* move fork-ts-checker-webpack-plugin

* make prettier correct

* add lint rule timings

* switch to released version of fork-ts-checker-webpack-plugin",eslint tslint,"
migrate fork-ts-checker-webpack-plugin example to use ESLint (#960)",26,Testing,,1,0.98,
TypeStrong/ts-loader,416fa241ed08738768b2d53a2941d8cb32e5c6a1,2019-07-13 15:17:46,typescript-eslint,tslint,"migrate fork-ts-checker-webpack-plugin example to use ESLint (#960)

* move fork-ts-checker-webpack-plugin

* make prettier correct

* add lint rule timings

* switch to released version of fork-ts-checker-webpack-plugin",typescript-eslint tslint,"
migrate fork-ts-checker-webpack-plugin example to use ESLint (#960)",24,Testing,,1,0.98,
ubyssey/dispatch,92a95609f9f861143d0f1da4c5244b2a6c6b4fb7,2016-06-10 18:01:44,webpack,browserify,"Move static files out of apps directory, replace browserify with webpack",webpack browserify,"
Move static files out of apps directory, replace browserify with webpack",9,HTTP Clients&Web Framework,,1,1.0,
ucfopen/Obojobo,9636151f16a8bfb0dd24d3e4ff8b24ca4159a4f1,2020-03-12 23:41:24,dayjs,moment,replaces momentjs with dayjs to reduce module-page js size,dayjs moment,"
replaces momentjs with dayjs to reduce module-page js size",14,Serialization,,1,1.0,SizeComplexity
uclapi/uclapi,b9c3e34deb2595f69b1c2b5ae21ee0548a9e6bb3,2020-05-29 15:03:11,terser-webpack-plugin,uglifyjs-webpack-plugin,"Fix frontend builds (#2410)

* 📦 DEPENDENCY: update

* 📦 DEPENDENCY: update eslint, material-ui, and some react dependencies

* 📦 DEPENDENCY: migrate from deprecated uglify to new terser",terser-webpack-plugin uglifyjs-webpack-plugin,"
* 📦 DEPENDENCY: migrate from deprecated uglify to new terser",35,Codestyle&Web Framework,,1,1.0,Deprecation
uclapi/uclapi,99869d4f5332af307410b93fc4ef64887506a320,2019-06-02 09:28:06,dayjs,moment,"replaced moment with dayjs (smaller), made imports more selective, removed prop-types in production",dayjs moment,"
replaced moment with dayjs (smaller), made imports more selective, removed prop-types in production",14,Serialization,,1,1.0,SizeComplexity
uclapi/uclapi,1768782ecfe578c171e7c758dddbf59eb909070f,2021-06-14 16:12:32,css-minimizer-webpack-plugin,optimize-css-assets-webpack-plugin,Switch to css-minimizer-webpack-plugin (#3346),css-minimizer-webpack-plugin optimize-css-assets-webpack-plugin,"
Switch to css-minimizer-webpack-plugin (#3346)",17,Web Framework&UI,,1,1.0,
uidu-org/guidu,43756bfbfc531dfb9f74072e2bb2ac150ebfd913,2020-12-03 14:31:30,dayjs,moment,"docs(changeset): Bump some dependencies, fixed fieldTime, rmeoved some moment usages (replaced with dayjs)",dayjs moment,"
docs(changeset): Bump some dependencies, fixed fieldTime, rmeoved some moment usages (replaced with dayjs)",14,Serialization,,1,1.0,
unep-grid/map-x-mgl,4ada1f28b8b91663dd8b4d9d1af42ecf335caa19,2020-02-03 16:31:04,ace-builds,brace,"Refactoring: dashboard, themes, button panel, view filter panel + minor changes.

Main changes:
- Dashboards should work in static mode and story maps + story maps in
static mode, using a new resizable panel system, linked to Muuri.
- Themes: Standardization of many map + UI elements. E.g. vector creation, map composer,
attribute table (partial), ace editor, UN bundaries, etc..
- New URL Parameter : theme. Available themes : mapx, smartgray. Lots of
other themes hidden for now.
- Updated Ace editor: using the official package instead of brace.
- Experimental blurry background for modal panels",ace-builds brace,"- Updated Ace editor: using the official package instead of brace.
",3,HTTP Clients,,1,1.0,
valette/desk,a9cabcaebecc3f3cda3c4b88d698fd54713ab184,2014-12-02 13:30:29,lodash,underscore,replace underscore.js with lodash.js,lodash underscore,"
replace underscore.js with lodash.js",9,Building,,1,1.0,
vercel/next.js,6997b0236b68fd7c8f5395003c99a719974cc404,2020-03-13 03:42:21,sass,node-sass,"Update next-sass example to use built-in sass support (#11015)

* update next-sass example to use built-in sass support

* Update README.md

Co-authored-by: Joe Haddad <joe.haddad@zeit.co>",sass node-sass,"
Update next-sass example to use built-in sass support (#11015)",40,UI,,1,0.9,
vercel/next.js,6997b0236b68fd7c8f5395003c99a719974cc404,2020-03-13 03:42:21,sass,@zeit/next-sass,"Update next-sass example to use built-in sass support (#11015)

* update next-sass example to use built-in sass support

* Update README.md

Co-authored-by: Joe Haddad <joe.haddad@zeit.co>",sass @zeit/next-sass,"
Update next-sass example to use built-in sass support (#11015)",3,UI,,1,0.9,Simplification
vercel/next.js,52767345359bb4c8a329fe3e79a9186b75358b22,2018-09-22 12:22:24,@sentry/browser,raven-js,"Update to use @sentry/browser, remove raven-js (#5253)",@sentry/browser raven-js,"
Update to use @sentry/browser, remove raven-js (#5253)",5,HTTP Clients,,1,0.95,
vercel/next.js,15bb1c5e7963361c9c592923ef28cd819092e49a,2018-11-28 14:03:02,typescript,babel,"Use Typescript to transpile Next.js core files instead of Babel (#5747)

- Replaces taskr-babel with taskr-typescript for the `next` package
- Makes sure Node 8+ is used, no unneeded transpilation
- Compile Next.js client side files through babel the same way pages are
- Compile Next.js client side files to esmodules, not commonjs, so that tree shaking works.
- Move error-debug.js out of next-server as it's only used/require in development
- Drop ansi-html as dependency from next-server
- Make next/link esmodule (for tree-shaking)
- Make next/router esmodule (for tree-shaking)
- add typescript compilation to next-server
- Remove last remains of Flow
- Move hoist-non-react-statics to next, out of next-server
- Move htmlescape to next, out of next-server
- Remove runtime-corejs2 from next-server",typescript babel,"
Use Typescript to transpile Next.js core files instead of Babel (#5747)",4,Typescript,,1,0.95,Functionality
vercel/next-plugins,0735096aa72354b79807972132e88d042be8ed14,2018-07-29 22:09:36,mini-css-extract-plugin,extract-text-webpack-plugin,"Implement mini-css-extract-plugin (#228)

* Implement mini-css-extract-plugin

* Update all css related plugins

* Upgrade devdev to webpack 4

* Update usage documentation

* Make sure extract is only ran on client compilation",mini-css-extract-plugin extract-text-webpack-plugin,"
* Update all css related plugins",18,UI,,1,0.9,
vercel/next-plugins,16ca5254644d375f4b231a5d9cc792d921907544,2018-05-12 11:36:49,babel,ts-loader,"Use babel instead of ts-loader (#171)

* Use babel instead of ts-loader

* Update documentation

* Throw error if typescriptLoaderOptions is defined",babel ts-loader,"
Use babel instead of ts-loader (#171)",7,Web Framework,,1,0.95,
Versent/react-starter,b2d4c5da93111ecea6d4d88be991c865a9b88a7e,2015-09-16 05:39:36,ava,tape,Moved to Ava instead of tape,ava tape,"
Moved to Ava instead of tape",3,Testing,,1,0.95,
vfeskov/WinABeer,13a7d3a485b3e84f5be3b35565f14ce9025d347b,2017-12-01 22:43:58,bcryptjs,bcrypt,refactor: replace bcrypt with bcryptjs,bcryptjs bcrypt,"
refactor: replace bcrypt with bcryptjs",11,HTTP Clients,,1,0.95,
virtool/virtool,af59507f07d0c56583550068a89d966ec2ab0c5f,2017-09-19 16:35:15,preact,react,Replace react with preact and preact-compat,preact react,"
Replace react with preact and preact-compat",8,UI,,1,0.95,
VisualComposer/builder,fb1df993300cd9a35bc5b064ebbbf2641888a5e2,2019-03-08 07:43:02,terser-webpack-plugin,uglifyjs-webpack-plugin,"VC-159 squashed

safe-update packages (non-breaking)
Save remove packages, remove jquery node dependency, update jqueryCaret as local library
Update file-loader to latest version

Safe packages updates

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update left packages to latest production versions

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check

Update file-loader to latest version

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check",terser-webpack-plugin uglifyjs-webpack-plugin,"
Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)",35,Codestyle&Web Framework,,1,0.85,Integration
VisualComposer/builder,fb1df993300cd9a35bc5b064ebbbf2641888a5e2,2019-03-08 07:43:02,terser-webpack-plugin,babel,"VC-159 squashed

safe-update packages (non-breaking)
Save remove packages, remove jquery node dependency, update jqueryCaret as local library
Update file-loader to latest version

Safe packages updates

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update left packages to latest production versions

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check

Update file-loader to latest version

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check",terser-webpack-plugin babel,"
Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)",3,Web Framework,,1,0.85,Integration
VisualComposer/builder,fb1df993300cd9a35bc5b064ebbbf2641888a5e2,2019-03-08 07:43:02,react,babel,"VC-159 squashed

safe-update packages (non-breaking)
Save remove packages, remove jquery node dependency, update jqueryCaret as local library
Update file-loader to latest version

Safe packages updates

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update left packages to latest production versions

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check

Update file-loader to latest version

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check",react babel,"
Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)",3,UI,,1,0.85,
VisualComposer/builder,fb1df993300cd9a35bc5b064ebbbf2641888a5e2,2019-03-08 07:43:02,babel,uglifyjs-webpack-plugin,"VC-159 squashed

safe-update packages (non-breaking)
Save remove packages, remove jquery node dependency, update jqueryCaret as local library
Update file-loader to latest version

Safe packages updates

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update left packages to latest production versions

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check

Update file-loader to latest version

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check",babel uglifyjs-webpack-plugin,"
Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)",3,Codestyle,,1,0.85,Integration
VisualComposer/builder,fb1df993300cd9a35bc5b064ebbbf2641888a5e2,2019-03-08 07:43:02,babel,webpack,"VC-159 squashed

safe-update packages (non-breaking)
Save remove packages, remove jquery node dependency, update jqueryCaret as local library
Update file-loader to latest version

Safe packages updates

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update left packages to latest production versions

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check

Update file-loader to latest version

Update postcss advanced variables

Fix smartLine latest babel

Remove backend files

Rename typo in less file

Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)

Update elements to latest babel + update elements vendors

VC-159-update-babel use package instead of same-file

Remove unused files

Update files

Update versions

Fix package.json scripts

Return jest check",babel webpack,"
Update babel to @babel v7 and create backward compatibility alises plugin
Update other packages, fix Uglify new version - terser plugin (webpack v5)",3,Web Framework,,1,0.85,
vitorbritto/boilerplates,e340b3e0518fca45db834b871f63068358b735da,2016-04-03 14:32:10,gulp,grunt,"Update WordPress Boilerplate

- Remove Bower from front-end dependencies management
- Add JSPM for module loader and bundler for assets
- Add Babel for ES6 to ES5 transpilation
- Add ESLint and JSCS for lint scripts
- Add Sass Lint
- Remove CSSLint
- Remove Compass
- Include Bootstrap, Juice or Bourbon for Lib options
- Now using Gulp, instead of Grunt
- Add Sass Doc
- Update DalekJS Configuration
- Update PioneerJS Configuration
- Update WordPress Core Functions
- Update Shell Scripts
- Update Documentation for Users and Developers
- Add Firebug for Debug
- Add Tern dotfile configurantion (code-analysis engine for JavaScript)
- Update main script file
- Update main Sass file",gulp grunt,"- Include Bootstrap, Juice or Bourbon for Lib options
- Now using Gulp, instead of Grunt
- Add Sass Doc
",14,Building,,1,0.95,
