commit,add_lib,rem_lib,message,time_stamp,src,rule,url,domain,prj_language,new_src,is_migration,confidence,migration_type,reason_label
155d413f2f4e16c6194310244ae456996976cd31,texlive-latex-base,texlive-binaries,Replace texlive-binaries b-d with texlive-latex-base,1507423233+0200,deb,texlive-binaries texlive-latex-base,https://github.com/drdanz/yarp,documentation,C++,deb,1,0.9,pkg_rule,
1564ad4e0d5b1cf20eb0d09195a98e6d4ba7c2be,libc0.1-dev,libfreebsd-dev,Build-depends on libc0.1-dev (>= 2.10) instead of libfreebsd-dev.\n\n,1256641270+0000,deb,libfreebsd-dev libc0.1-dev,https://github.com/varialus/DragonFlyDebian,OS Dev,C,deb,1,0.7,pkg_rule,
1572599a983aca1d798b10c6961597e7d79dcf35,default-libmysqlclient-dev,libmysqlclient-dev,Import Debian changes 5.7.0-3\n\ncollectd (5.7.0-3) unstable  urgency=medium\n\n  * debian/control: Skip libdpdk-dev build dependency on non-Intel     architectures.,1482095307+0100,deb,libmysqlclient-dev default-libmysqlclient-dev,https://salsa.debian.org/aerusso-guest/pkg-collectd,database,C,deb,1,0.95,pkg_rule,
157fc217ec6e45f265999db301778c9ae95ac48e,libsecret-1-dev,libgnome-keyring-dev,refactor: migrate from libgnome-keyring to libsecret\n\n* 因 libgnome-keyring 以废弃，改用 libsecret。 * 改用 CMake * 直接修改「login」的密码，不再判断是否存在，也不再自动创建\n\nLog: 从 libgnome-keyring 迁移到 libsecret Issue: fixes #1 Change-Id: Ibcfee9a4a119c63b88d034bee1aec7e7b974133d,1610431829+0800,deb,libgnome-keyring-dev libsecret-1-dev,https://github.com/linuxdeepin/dpa-ext-gnomekeyring,cryptography,C++,deb,1,0.98,lib_replacement,Deprecation
158e6e38c97cbfb44e7d4c804c6488e8a8d8a37b,libx11-dev,xlibs-dev,Import Upstream version 0.99.beta2,1552255398+0100,deb,xlibs-dev libx11-dev,https://salsa.debian.org/debian/libcaca,GUI,C,deb,1,0.95,pkg_rule,
158e6e38c97cbfb44e7d4c804c6488e8a8d8a37b,libslang2-dev,slang1-dev,Import Upstream version 0.99.beta2,1552255398+0100,deb,slang1-dev libslang2-dev,https://salsa.debian.org/debian/libcaca,GUI,C,deb,1,0.95,pkg_rule,
159191854d02ff470bc28e8f103a74f6c3cdd5b2,qtwebengine5-dev,libqt5webkit5-dev,Use qtwebengine instead of qtwebkit,1528185463+0200,deb,libqt5webkit5-dev qtwebengine5-dev,https://salsa.debian.org/debian/seafile-client,GUI,C++,deb,1,0.98,lib_replacement,
15a1c847151735a0267cea5c47c62540ecf46a6b,qtbase5-dev,qt5-default,[Debian] Fix build-depends section\n\nqt5-default does not exist for hirsute.,1619455024+0200,deb,qt5-default qtbase5-dev,https://github.com/Komet/MediaElch,GUI,C++,deb,1,0.85,pkg_rule,
15b39a8ea4ffa7b378844a1964102488238dc586,xlibs-static-dev,libxau-dev,Import Debian changes 3.9.10.ds1-3\n\nmtools (3.9.10.ds1-3) unstable  urgency=high\n\n  * Replaced libx11-dev and libxau-dev by xlibs-static-dev and     libxt-dev as build-dependencies. Please refer to #347025.     Closes: #367558. Patch by Vincent Rivière <riviere@iut-rodez.fr>.,1152326175+1000,deb,libxau-dev xlibs-static-dev,https://salsa.debian.org/lamby/pkg-mtools,OS Dev,C,deb,1,0.9,pkg_rule,
15b39a8ea4ffa7b378844a1964102488238dc586,libxt-dev,libxau-dev,Import Debian changes 3.9.10.ds1-3\n\nmtools (3.9.10.ds1-3) unstable  urgency=high\n\n  * Replaced libx11-dev and libxau-dev by xlibs-static-dev and     libxt-dev as build-dependencies. Please refer to #347025.     Closes: #367558. Patch by Vincent Rivière <riviere@iut-rodez.fr>.,1152326175+1000,deb,libxau-dev libxt-dev,https://salsa.debian.org/lamby/pkg-mtools,File Handling,C,deb,1,0.9,pkg_rule,
15b39a8ea4ffa7b378844a1964102488238dc586,xlibs-static-dev,libx11-dev,Import Debian changes 3.9.10.ds1-3\n\nmtools (3.9.10.ds1-3) unstable  urgency=high\n\n  * Replaced libx11-dev and libxau-dev by xlibs-static-dev and     libxt-dev as build-dependencies. Please refer to #347025.     Closes: #367558. Patch by Vincent Rivière <riviere@iut-rodez.fr>.,1152326175+1000,deb,libx11-dev xlibs-static-dev,https://salsa.debian.org/lamby/pkg-mtools,OS Dev,C,deb,1,0.9,pkg_rule,
15b39a8ea4ffa7b378844a1964102488238dc586,libxt-dev,libx11-dev,Import Debian changes 3.9.10.ds1-3\n\nmtools (3.9.10.ds1-3) unstable  urgency=high\n\n  * Replaced libx11-dev and libxau-dev by xlibs-static-dev and     libxt-dev as build-dependencies. Please refer to #347025.     Closes: #367558. Patch by Vincent Rivière <riviere@iut-rodez.fr>.,1152326175+1000,deb,libx11-dev libxt-dev,https://salsa.debian.org/lamby/pkg-mtools,OS Dev,C,deb,1,0.9,pkg_rule,
15cae2d09edcf449f919ef8b9f0e3884dbebb37d,cmake,autotools-dev,Merged with default,1596793530+0200,deb,autotools-dev cmake,https://github.com/MonetDB/MonetDB,build,C,deb,1,0.95,pkg_rule,
15cd90c1b093472f3f294647860a2ee0ba3f9f5d,qtbase5-dev,libqt4-dev,build: Build fixes for Qt5 on Jetson TX2,1514292360+0200,deb,libqt4-dev qtbase5-dev,https://github.com/kulve/pleco,GUI,C++,deb,1,0.95,pkg_rule,
15d74c35cfe9a1d39a3a528a8381f4a3f2bc376a,dh-autoreconf,autotools-dev,Imported Debian patch 1:1.1-3,1406278511+0200,deb,autotools-dev dh-autoreconf,https://salsa.debian.org/science-team/ppl,build,C++,deb,1,0.95,pkg_rule,
15d74c35cfe9a1d39a3a528a8381f4a3f2bc376a,dh-autoreconf,autoconf,Imported Debian patch 1:1.1-3,1406278511+0200,deb,autoconf dh-autoreconf,https://salsa.debian.org/science-team/ppl,build,C++,deb,1,0.95,pkg_rule,
15e52ad8f728391632884c3a73aa3b4053ca958c,dh-autoreconf,autotools-dev,debian: Adding debian files for 3.5.2-4,1384266931+0000,deb,autotools-dev dh-autoreconf,https://github.com/JMassapina/openbox,build,C,deb,1,0.95,pkg_rule,
15e52ad8f728391632884c3a73aa3b4053ca958c,libx11-dev,xlibs-dev,debian: Adding debian files for 3.5.2-4,1384266931+0000,deb,xlibs-dev libx11-dev,https://github.com/JMassapina/openbox,GUI,C,deb,1,0.95,pkg_rule,
15e52ad8f728391632884c3a73aa3b4053ca958c,libxt-dev,xlibs-dev,debian: Adding debian files for 3.5.2-4,1384266931+0000,deb,xlibs-dev libxt-dev,https://github.com/JMassapina/openbox,GUI,C,deb,1,0.95,pkg_rule,
15ec719b840bf6ced10fe0341eb45cc57f1b25ea,dpkg-dev,hardening-wrapper,Change Build-Depends from hardening-wrapper to dpkg-dev\n\nthanks Lintian,1404157295+0200,deb,hardening-wrapper dpkg-dev,https://salsa.debian.org/a11y-team/flite,build,C,deb,1,0.95,pkg_rule,
15f2ae5c8dcc0720c8767e2d873303a49668456a,appstream-util,appdata-tools,Branch cheese to experimental\n\n,1442938273+0000,deb,appdata-tools appstream-util,https://github.com/erfanoabdi/cheese,Command Line,C,deb,1,0.95,pkg_rule,
95028198d810f849882380b893c30121d49262a3,quilt,dpatch,"chromium (0.9.12-13) unstable  urgency=low\n\n  * New maintainer (Closes: #417805).   * Use quilt instead of dpatch.   * debian/control:     + Set maintainer to the Debian Games Team.     + Set policy to 3.7.2.     + Added Vcs fields.     + Uncapitalised short description.   * debian/compat:     + Set level to 5.   * debian/chromium.desktop:     + Added Ubuntu’s .desktop, thanks to Reinhard Tartler (Closes: #364276).\n\n  * 05_wall_flag.diff:     + New patch. Add -Wall -W -g to the build flags.\n\n  * debian/patches/35_powerup_crash.diff:     + Fix a crash in the powerhup handling, courtesy of Brandon Barne       (Closes: #411614).\n\n  * debian/patches/40_sdl_quit.diff:     + Honour SDL_QUIT, courtesy of Thue Janus Kristensen (Closes: #390313).\n\n -- Sam Hocevar (Debian packages) <sam+deb@zoy.org>  Fri, 06 Apr 2007 21:05:35 +0200\n\n git-svn-id: file:///svn/pkg-games/packages/trunk/chromium@2538 8808ee5c-780a-0410-9abb-a8188df92ce5",1175893887+0000,deb,dpatch quilt,https://salsa.debian.org/games-team/chromium-bsu,build,C++,deb,1,0.95,pkg_rule,
950be6c551a6bcc3d9cc9edf4f3aaa5c662d553e,qemu-kvm [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],qemu-utils [!hurd-any],"Import patches-unapplied version 2.00-3ubuntu1 to ubuntu/quantal\n\nImported using git-ubuntu import.\n\nChangelog parent: 7e7ba7b0ebea5a8503ddc9844abf2fb1a7c8763c\n\nNew changelog entries:   * Resynchronise with Debian (LP: #1046890).  Remaining changes:     - Adjust for default Ubuntu boot options (""quiet splash"").     - Default to hiding the menu  holding down Shift at boot will show it.     - Set a monochromatic theme and an appropriate background for Ubuntu.     - Apply Ubuntu GRUB Legacy changes to legacy update-grub script.     - Fix backslash-escaping in merge_debconf_into_conf.     - Remove ""GNU/Linux"" from default distributor string.     - Add crashkernel option.     - Bypass menu unless other OSes are installed or Shift is pressed.     - Allow Shift to interrupt 'sleep --interruptible'.     - Reduce visual clutter in normal mode.     - Remove verbose messages printed before reading configuration.     - Suppress kernel/initrd progress messages, except in recovery mode.     - Show the boot menu if the previous boot failed.     - Adjust upgrade version checks for Ubuntu.     - Suppress ""GRUB loading"" message unless Shift is held down.     - Adjust versions of grub-doc and grub-legacy-doc conflicts.     - Look for .mo files in /usr/share/locale-langpack first.     - Build-depend on qemu-kvm rather than qemu-system for grub-pc tests.     - Check hardware support before using gfxpayload=keep.     - Set vt.handoff=7 for smooth handoff to kernel graphical mode.     - In recovery mode, add nomodeset to the Linux kernel arguments, and       remove the 'set gfxpayload=keep' command.     - Skip Windows os-prober entries on Wubi systems, and suppress the menu       by default if those are the only other-OS entries.     - Handle probing striped DM-RAID devices.     - Replace 'single' by 'recovery' when friendly-recovery is installed.     - Disable cursor as early as possible in grub_main.     - Avoid getting confused by inaccessible loop device backing paths.   * Apply patch from Fedora to forbid insmod on UEFI secure boot.   * Use dh-autoreconf.   * Bail out if trying to run grub-mkconfig during upgrade to 2.00 (e.g.     while configuring a kernel image), since the old /etc/grub.d/00_header     conffile breaks until such time as grub-common is configured.   * Add -Wno-error=unused-result to HOST_CFLAGS for the moment, since at     least grub-core/lib/crypto.c fails to compile on Ubuntu otherwise.   * Update default/grub.md5sum to include Ubuntu maverick's default md5sum.   * Autogenerate packaging files for grub-emu, in order that its postinst     does not contain unexpanded @PACKAGE@ symbols.   * Only try to install efiemu*.o into grub-emu on *-i386.   [ Jordi Mallach, Colin Watson ]   * New upstream release.     - Add LUKS and GELI encrypted disk support (closes: #463107).     - Lazy scanning to avoid accessing devices which aren't really used.       This avoids boot delay due to slow device scanning (closes: #549905,       #550015, #550083, #564252, #595059, #632408).     - Don't override more informative errors when loading kernel/initrd       (closes: #551630).     - Support 4K-sector NTFS (closes: #567728).     - Unify grub-mkrescue interface on powerpc with that on other       architectures (closes: #570119).     - Fix infinite recursion in gettext when translation fails (closes:       #611537, #612454, #616487, #619618, #626853, #643608).     - Add more missing quotes to grub-mkconfig (closes: #612417).     - Import gnulib change to fix argp_help segfault with help filter       (closes: #612692).     - Support %1$d syntax in grub_printf (closes: #630647).     - Use write-combining MTRR to speed up video with buggy BIOSes (closes:       #630926).     - Remove multiboot header from PXE images to avoid confusing ipxe       (closes: #635877).     - Fix crash when attempting to install to a non-BIOS disk (closes:       #637208).     - Fix handling of grub-mkrescue --xorriso= option (closes: #646788).     - Use umask rather than chmod to create grub.cfg.new to avoid insecure       grub.cfg (closes: #654599).     - Improve font installation logic (closes: #654645).     - Add grub-probe info documentation (closes: #666031).     - Don't crash on canonicalize_file_name failure in grub-probe (closes:       #677211).   [ Colin Watson ]   * Adjust debian/watch to point to xz-compressed tarballs.   * debian/grub.d/05_debian_theme: Source grub-mkconfig_lib from     /usr/share/grub, not the /usr/lib/grub compatibility link.   * Convert to source format 3.0 (quilt).  Developers, note that patches are     stored applied in bzr  you may want to 'quilt pop -a' / 'quilt push -a'     around merges.   * Remove pointless debian/grub-mount-udeb.install.hurd-i386      grub-mount-udeb is not built on the Hurd.   * Refactor debian/grub-common.install.hurd-i386 into .in files so that it     imposes less of a maintenance burden.   * Restore grub-mkdevicemap for now.  While it's kind of a mess, requiring     lots of OS-specific code to iterate over all possible devices, we use it     in a number of scripts to discover devices and reimplementing those in     terms of something else would be very complicated.   * Add grub-efi-ia64-bin and grub-efi-ia64 packages.  These are currently     experimental, and grub-efi-ia64 does not automatically run grub-install.   * Build-depend on gcc-4.6-multilib on kfreebsd-i386 and hurd-i386 as well     as the other i386 architectures, since we need it to build efiemu32.o     and efiemu64.o.   * Add per-platform *-dbg packages containing files needed to use GRUB's     GDB stub.  These are relatively large and thus worth splitting out.   * Build-depend on ttf-dejavu-core for the starfield theme.   * Add a grub-theme-starfield package containing the starfield theme.   * Backport from upstream:     - Don't decrease efi_mmap_size (LP: #1046429).   * grub-common Suggests: console-setup for grub-kbdcomp (closes: #686815).   * Silence error messages when translations are unavailable.   * Don't pass *.module to dpkg-shlibdeps, avoiding lots of build-time     warnings.   * Move transitional package to Section: oldlibs.   * Acknowledge NMU (closes: #676609).   [ Debconf translations ]   * Lithuanian (Rimas Kudelis).  Closes: #675628   * Galician (Jorge Barreiro).  Closes: #677389   * Welsh (Daffyd Tomos).   * Greek (galaxico).  Closes: #685201   * Romanian (Andrei POPESCU).  Closes: #685477   * Finnish (Timo Jyrinki).",1347555724+0100,deb,qemu-utils [!hurd-any] qemu-kvm [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],https://github.com/delphix/grub2,OS Dev,C,deb,1,0.95,pkg_rule,
950be6c551a6bcc3d9cc9edf4f3aaa5c662d553e,qemu-kvm [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],qemu-system [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],"Import patches-unapplied version 2.00-3ubuntu1 to ubuntu/quantal\n\nImported using git-ubuntu import.\n\nChangelog parent: 7e7ba7b0ebea5a8503ddc9844abf2fb1a7c8763c\n\nNew changelog entries:   * Resynchronise with Debian (LP: #1046890).  Remaining changes:     - Adjust for default Ubuntu boot options (""quiet splash"").     - Default to hiding the menu  holding down Shift at boot will show it.     - Set a monochromatic theme and an appropriate background for Ubuntu.     - Apply Ubuntu GRUB Legacy changes to legacy update-grub script.     - Fix backslash-escaping in merge_debconf_into_conf.     - Remove ""GNU/Linux"" from default distributor string.     - Add crashkernel option.     - Bypass menu unless other OSes are installed or Shift is pressed.     - Allow Shift to interrupt 'sleep --interruptible'.     - Reduce visual clutter in normal mode.     - Remove verbose messages printed before reading configuration.     - Suppress kernel/initrd progress messages, except in recovery mode.     - Show the boot menu if the previous boot failed.     - Adjust upgrade version checks for Ubuntu.     - Suppress ""GRUB loading"" message unless Shift is held down.     - Adjust versions of grub-doc and grub-legacy-doc conflicts.     - Look for .mo files in /usr/share/locale-langpack first.     - Build-depend on qemu-kvm rather than qemu-system for grub-pc tests.     - Check hardware support before using gfxpayload=keep.     - Set vt.handoff=7 for smooth handoff to kernel graphical mode.     - In recovery mode, add nomodeset to the Linux kernel arguments, and       remove the 'set gfxpayload=keep' command.     - Skip Windows os-prober entries on Wubi systems, and suppress the menu       by default if those are the only other-OS entries.     - Handle probing striped DM-RAID devices.     - Replace 'single' by 'recovery' when friendly-recovery is installed.     - Disable cursor as early as possible in grub_main.     - Avoid getting confused by inaccessible loop device backing paths.   * Apply patch from Fedora to forbid insmod on UEFI secure boot.   * Use dh-autoreconf.   * Bail out if trying to run grub-mkconfig during upgrade to 2.00 (e.g.     while configuring a kernel image), since the old /etc/grub.d/00_header     conffile breaks until such time as grub-common is configured.   * Add -Wno-error=unused-result to HOST_CFLAGS for the moment, since at     least grub-core/lib/crypto.c fails to compile on Ubuntu otherwise.   * Update default/grub.md5sum to include Ubuntu maverick's default md5sum.   * Autogenerate packaging files for grub-emu, in order that its postinst     does not contain unexpanded @PACKAGE@ symbols.   * Only try to install efiemu*.o into grub-emu on *-i386.   [ Jordi Mallach, Colin Watson ]   * New upstream release.     - Add LUKS and GELI encrypted disk support (closes: #463107).     - Lazy scanning to avoid accessing devices which aren't really used.       This avoids boot delay due to slow device scanning (closes: #549905,       #550015, #550083, #564252, #595059, #632408).     - Don't override more informative errors when loading kernel/initrd       (closes: #551630).     - Support 4K-sector NTFS (closes: #567728).     - Unify grub-mkrescue interface on powerpc with that on other       architectures (closes: #570119).     - Fix infinite recursion in gettext when translation fails (closes:       #611537, #612454, #616487, #619618, #626853, #643608).     - Add more missing quotes to grub-mkconfig (closes: #612417).     - Import gnulib change to fix argp_help segfault with help filter       (closes: #612692).     - Support %1$d syntax in grub_printf (closes: #630647).     - Use write-combining MTRR to speed up video with buggy BIOSes (closes:       #630926).     - Remove multiboot header from PXE images to avoid confusing ipxe       (closes: #635877).     - Fix crash when attempting to install to a non-BIOS disk (closes:       #637208).     - Fix handling of grub-mkrescue --xorriso= option (closes: #646788).     - Use umask rather than chmod to create grub.cfg.new to avoid insecure       grub.cfg (closes: #654599).     - Improve font installation logic (closes: #654645).     - Add grub-probe info documentation (closes: #666031).     - Don't crash on canonicalize_file_name failure in grub-probe (closes:       #677211).   [ Colin Watson ]   * Adjust debian/watch to point to xz-compressed tarballs.   * debian/grub.d/05_debian_theme: Source grub-mkconfig_lib from     /usr/share/grub, not the /usr/lib/grub compatibility link.   * Convert to source format 3.0 (quilt).  Developers, note that patches are     stored applied in bzr  you may want to 'quilt pop -a' / 'quilt push -a'     around merges.   * Remove pointless debian/grub-mount-udeb.install.hurd-i386      grub-mount-udeb is not built on the Hurd.   * Refactor debian/grub-common.install.hurd-i386 into .in files so that it     imposes less of a maintenance burden.   * Restore grub-mkdevicemap for now.  While it's kind of a mess, requiring     lots of OS-specific code to iterate over all possible devices, we use it     in a number of scripts to discover devices and reimplementing those in     terms of something else would be very complicated.   * Add grub-efi-ia64-bin and grub-efi-ia64 packages.  These are currently     experimental, and grub-efi-ia64 does not automatically run grub-install.   * Build-depend on gcc-4.6-multilib on kfreebsd-i386 and hurd-i386 as well     as the other i386 architectures, since we need it to build efiemu32.o     and efiemu64.o.   * Add per-platform *-dbg packages containing files needed to use GRUB's     GDB stub.  These are relatively large and thus worth splitting out.   * Build-depend on ttf-dejavu-core for the starfield theme.   * Add a grub-theme-starfield package containing the starfield theme.   * Backport from upstream:     - Don't decrease efi_mmap_size (LP: #1046429).   * grub-common Suggests: console-setup for grub-kbdcomp (closes: #686815).   * Silence error messages when translations are unavailable.   * Don't pass *.module to dpkg-shlibdeps, avoiding lots of build-time     warnings.   * Move transitional package to Section: oldlibs.   * Acknowledge NMU (closes: #676609).   [ Debconf translations ]   * Lithuanian (Rimas Kudelis).  Closes: #675628   * Galician (Jorge Barreiro).  Closes: #677389   * Welsh (Daffyd Tomos).   * Greek (galaxico).  Closes: #685201   * Romanian (Andrei POPESCU).  Closes: #685477   * Finnish (Timo Jyrinki).",1347555724+0100,deb,qemu-system [i386 kfreebsd-i386 kopensolaris-i386 any-amd64] qemu-kvm [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],https://github.com/delphix/grub2,OS Dev,C,deb,1,0.95,pkg_rule,
9518afdf50219f30e3970e757ac90cfe33dbb930,libboost-thread-dev,libboost-dev,"debian rules, protocol updated for gps, ...",1353074083+0100,deb,libboost-dev libboost-thread-dev,https://github.com/dirkholz/libmikrokopter,Multi Media,C++,deb,1,0.95,pkg_rule,
95191bcc098b5349e2880d44a9ebb8197d05e7bc,autotools-dev,dh-autoreconf,Replace dh-autoreconf with autotools-dev,1315047755+0200,deb,dh-autoreconf autotools-dev,https://salsa.debian.org/debian/jansson,build,C,deb,1,0.95,pkg_rule,
95193d4446bef517ca2451a5d4e805b14a8e93bc,libboost-math-dev,libproj-dev,"Build-Deps: dropping libproj, adding libboost",1252793046+0200,deb,libproj-dev libboost-math-dev,https://salsa.debian.org/debian-gis-team/merkaartor,computing,C++,deb,1,0.9,pkg_rule,
95193d4446bef517ca2451a5d4e805b14a8e93bc,libboost-dev,libproj-dev,"Build-Deps: dropping libproj, adding libboost",1252793046+0200,deb,libproj-dev libboost-dev,https://salsa.debian.org/debian-gis-team/merkaartor,GUI,C++,deb,1,0.9,pkg_rule,
95193d4446bef517ca2451a5d4e805b14a8e93bc,libboost-serialization-dev,libproj-dev,"Build-Deps: dropping libproj, adding libboost",1252793046+0200,deb,libproj-dev libboost-serialization-dev,https://salsa.debian.org/debian-gis-team/merkaartor,serializing,C++,deb,1,0.9,pkg_rule,
952bf03699fdf637594943c17e011588adcb5f56,yelp-tools,gnome-doc-utils,gnote: Tag release 3.6.0-1\n\n git-svn-id: file:///svn/collab-maint/deb-maint/gnote/tags/3.6.0-1@23272 19660600-52fe-0310-9875-adc0d7a7b53c,1349677955+0000,deb,gnome-doc-utils yelp-tools,https://salsa.debian.org/gnome-team/gnote,documentation,C++,deb,1,0.95,pkg_rule,
952bf03699fdf637594943c17e011588adcb5f56,libsecret-1-dev,libgnome-keyring-dev,gnote: Tag release 3.6.0-1\n\n git-svn-id: file:///svn/collab-maint/deb-maint/gnote/tags/3.6.0-1@23272 19660600-52fe-0310-9875-adc0d7a7b53c,1349677955+0000,deb,libgnome-keyring-dev libsecret-1-dev,https://salsa.debian.org/gnome-team/gnote,cryptography,C++,deb,1,0.95,pkg_rule,
952de9d39d0cdf5eed08656991cfa400aecdca16,dh-autoreconf,autotools-dev,Use dh,1334515919+0200,deb,autotools-dev dh-autoreconf,https://salsa.debian.org/games-team/burgerspace,build,C++,deb,1,0.95,pkg_rule,
952f70b2ae27ece2bf8d9914b056a9557516948d,dh-autoreconf,autotools-dev,Imported Debian patch 0.2.7-0.1,1314271707+0200,deb,autotools-dev dh-autoreconf,https://salsa.debian.org/jmm/audiofile,build,C++,deb,1,0.95,pkg_rule,
953740ca8247cfd5d7618d62b9a8fb87bee3cc23,dh-sequence-gnome,debhelper,"Use debhelper-compat 12 and BD on dh-sequence-{gnome,gir}\n\nWe were missing a direct BD on the providers. Thanks, Lintian.",1554908274+0100,deb,debhelper dh-sequence-gnome,https://github.com/GNOME/mutter,build,C,deb,1,0.95,pkg_rule,
953740ca8247cfd5d7618d62b9a8fb87bee3cc23,dh-sequence-gir,debhelper,"Use debhelper-compat 12 and BD on dh-sequence-{gnome,gir}\n\nWe were missing a direct BD on the providers. Thanks, Lintian.",1554908274+0100,deb,debhelper dh-sequence-gir,https://github.com/GNOME/mutter,build,C,deb,1,0.95,pkg_rule,
953d99af30ae4dbd7697be4834750a62c1724e33,qemu-kvm [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],qemu-utils [!hurd-any],"Import patches-unapplied version 1.99~20110112-1ubuntu1 to ubuntu/natty\n\nImported using git-ubuntu import.\n\nChangelog parent: 64be8b898d53b7957e79c6026929f97bf4968cc1\n\nNew changelog entries:   * Resynchronise with Debian.  Remaining changes:     - Adjust for default Ubuntu boot options (""quiet splash"").     - Default to hiding the menu  holding down Shift at boot will show it.     - Set a monochromatic theme and an aubergine background for Ubuntu.     - Apply Ubuntu GRUB Legacy changes to legacy update-grub script: title,       recovery mode, quiet option, tweak how memtest86+ is displayed, and       use UUIDs where appropriate.     - Fix backslash-escaping in merge_debconf_into_conf.     - Remove ""GNU/Linux"" from default distributor string.     - Add crashkernel option.     - Bypass menu unless other OSes are installed or Shift is pressed.     - Allow Shift to interrupt 'sleep --interruptible'.     - Reduce visual clutter in normal mode.     - Remove verbose messages printed before reading configuration.     - Suppress kernel/initrd progress messages, except in recovery mode.     - Handle filesystems loop-mounted on file images.     - Ignore devices loop-mounted from files in Linux grub.d scripts.     - Show the boot menu if the previous boot failed.     - Don't generate device.map during grub-install or grub-mkconfig.     - Adjust upgrade version checks for Ubuntu.     - Suppress ""GRUB loading"" message unless Shift is held down.     - Adjust versions of grub-doc and grub-legacy-doc conflicts.     - Fix LVM/RAID probing in the absence of /boot/grub/device.map.     - Look for .mo files in /usr/share/locale-langpack first.     - Make sure GRUB_TIMEOUT isn't quoted unnecessarily.     - Build-depend on qemu-kvm rather than qemu-system for grub-pc tests.     - Use qemu rather than qemu-system-i386.     - Add a grub-rescue-efi-amd64 package.     - On Wubi, don't ask for an install device, but just update wubildr       using the diverted grub-install.     - Enable lua from grub-extras.     - Incorporate the bitop library into lua.     - Add enum_pci function to grub module in lua.     - Check hardware support before using gfxpayload=keep.     - Build part_msdos and vfat into EFI boot images.     - Put second and subsequent Linux menu entries in a submenu.     - Preferred resolution detection for VBE.     - Set vt.handoff=7 for smooth handoff to kernel graphical mode.",1294930739-0600,deb,qemu-utils [!hurd-any] qemu-kvm [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],https://github.com/delphix/grub2,OS Dev,C,deb,1,0.95,pkg_rule,
953d99af30ae4dbd7697be4834750a62c1724e33,qemu-kvm [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],qemu-system [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],"Import patches-unapplied version 1.99~20110112-1ubuntu1 to ubuntu/natty\n\nImported using git-ubuntu import.\n\nChangelog parent: 64be8b898d53b7957e79c6026929f97bf4968cc1\n\nNew changelog entries:   * Resynchronise with Debian.  Remaining changes:     - Adjust for default Ubuntu boot options (""quiet splash"").     - Default to hiding the menu  holding down Shift at boot will show it.     - Set a monochromatic theme and an aubergine background for Ubuntu.     - Apply Ubuntu GRUB Legacy changes to legacy update-grub script: title,       recovery mode, quiet option, tweak how memtest86+ is displayed, and       use UUIDs where appropriate.     - Fix backslash-escaping in merge_debconf_into_conf.     - Remove ""GNU/Linux"" from default distributor string.     - Add crashkernel option.     - Bypass menu unless other OSes are installed or Shift is pressed.     - Allow Shift to interrupt 'sleep --interruptible'.     - Reduce visual clutter in normal mode.     - Remove verbose messages printed before reading configuration.     - Suppress kernel/initrd progress messages, except in recovery mode.     - Handle filesystems loop-mounted on file images.     - Ignore devices loop-mounted from files in Linux grub.d scripts.     - Show the boot menu if the previous boot failed.     - Don't generate device.map during grub-install or grub-mkconfig.     - Adjust upgrade version checks for Ubuntu.     - Suppress ""GRUB loading"" message unless Shift is held down.     - Adjust versions of grub-doc and grub-legacy-doc conflicts.     - Fix LVM/RAID probing in the absence of /boot/grub/device.map.     - Look for .mo files in /usr/share/locale-langpack first.     - Make sure GRUB_TIMEOUT isn't quoted unnecessarily.     - Build-depend on qemu-kvm rather than qemu-system for grub-pc tests.     - Use qemu rather than qemu-system-i386.     - Add a grub-rescue-efi-amd64 package.     - On Wubi, don't ask for an install device, but just update wubildr       using the diverted grub-install.     - Enable lua from grub-extras.     - Incorporate the bitop library into lua.     - Add enum_pci function to grub module in lua.     - Check hardware support before using gfxpayload=keep.     - Build part_msdos and vfat into EFI boot images.     - Put second and subsequent Linux menu entries in a submenu.     - Preferred resolution detection for VBE.     - Set vt.handoff=7 for smooth handoff to kernel graphical mode.",1294930739-0600,deb,qemu-system [i386 kfreebsd-i386 kopensolaris-i386 any-amd64] qemu-kvm [i386 kfreebsd-i386 kopensolaris-i386 any-amd64],https://github.com/delphix/grub2,OS Dev,C,deb,1,0.95,pkg_rule,
954861ec3994337bf41733ce8ef4f4b30192a9c2,libxpm-dev,xlibs-dev,"Make x11iraf compilable, and allow to start ximtool w/o crash ximtool will however still crash if you work on it.",1349957617+0200,deb,xlibs-dev libxpm-dev,https://salsa.debian.org/debian-astro-team/x11iraf,GUI,C,deb,1,0.95,pkg_rule,
