repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
smuralee/spring-batch-quartz-admin,69e14c59c86be2cdba31710063cfa67d3d0c89ee,2015-06-24 19:10:03,hsqldb:hsqldb,mysql:mysql-connector-java,Changed the database from mysql to hsqldb,hsqldb:hsqldb mysql:mysql-connector-java,"
Changed the database from mysql to hsqldb",3,Database,,1,0.97,
soartech/jsoar,5823247b9a51239007ebd8e753112d6077384162,2020-12-29 15:20:47,com.fasterxml.jackson,org.yaml:snakeyaml,"Updated to use jackson to read yaml into beans, rather than using a custom deserializer

Years ago, the original thought was to make the file ""user friendly"" by not exposing the direct structure of the underlying object there, and instead using ""friendly"" names for the fields. Since then, I've changed my mind. I think that the typical user of this will be very technical and not at all put off by camelCase field names, and the reduced code means it will be much more maintainable, as there's not much interesting going on (the exception being the way the default values are handled, but even that is not complicated; see https://stackoverflow.com/questions/65483376/deserialize-yaml-in-java-using-defaults-read-earlier-in-file/).",com.fasterxml.jackson org.yaml:snakeyaml,"
Updated to use jackson to read yaml into beans, rather than using a custom deserializer",9,Serialization,,1,0.85,Usability
sockeqwe/annotationprocessing101,581ac84f4ca4fc40cc09bf638b76a3087f05c57f,2015-06-02 13:57:54,com.squareup:javapoet,com.squareup:javawriter,Replaced JavaWriter with JavaPoet,com.squareup:javapoet com.squareup:javawriter,"
Replaced JavaWriter with JavaPoet",3,Utility,,1,0.98,
socketio/engine.io-client-java,77165bd183f4fb42ef9322e9304dff99fe923b3c,2014-04-06 17:00:54,org.json:json,com.google.code.gson:gson,use org.json instead of Gson,org.json:json com.google.code.gson:gson,"
use org.json instead of Gson",8,Serialization,,1,0.97,
socketio/socket.io-client-java,75b57a175f2a1619ff971462780866e80324f31d,2014-04-06 08:48:32,org.json:json,com.google.code.gson:gson,use org.json instead of Gson,org.json:json com.google.code.gson:gson,"
use org.json instead of Gson",8,Serialization,,1,0.97,
SoftInstigate/restheart,81b9342a492f7c51a5e635efcd631c66eb4b5071,2020-07-13 14:32:17,info.picocli:picocli,com.beust:jcommander,"Migrate from JCommander to picocli

See https://picocli.info

modified:   core/pom.xml
modified:   core/src/main/java/org/restheart/Bootstrapper.java
modified:   pom.xml",info.picocli:picocli com.beust:jcommander,"
Migrate from JCommander to picocli",3,Utility,,1,0.98,
softlayer/softlayer-java,84d57cad3273cc057ec3ba7eeaa23a4e6e41a6ba,2014-09-24 23:16:57,com.google.code.gson:gson,com.fasterxml.jackson,Changed from jackson to gson and cleaned up JSON marshaller,com.google.code.gson:gson com.fasterxml.jackson,"
Changed from jackson to gson and cleaned up JSON marshaller",11,Serialization,,1,0.97,
softwaremill/softwaremill-common,f69b1c44138504b0e9196bd773c22f931b50897a,2014-09-15 20:21:29,org.assertj:assertj-core,org.easytesting:fest-assert,Replaced fest-assert with assertj,org.assertj:assertj-core org.easytesting:fest-assert,"Replaced fest-assert with assertj
",49,Testing,,1,0.98,
SomMeri/less4j,3c85d52eae0d9e04cbe5da448c9881e0b4169014,2016-01-16 00:14:24,com.google.code.gson:gson,org.json:json,Replace org.json with gson,com.google.code.gson:gson org.json:json,"
Replace org.json with gson",20,Serialization,,1,0.98,
SonarQubeCommunity/sonar-fortify,f775090c4093b836258315a8752d5a8efd131e56,2012-08-07 21:32:18,org.apache.cxf:cxf,org.springframework:spring,"Replace spring-ws by CXF

* less dependencies
* no hacks with classloaders
* no freeze when sending SOAP request",org.apache.cxf:cxf org.springframework:spring,"
Replace spring-ws by CXF",3,Web Framework,,1,0.7,Simplification
SonarQubeCommunity/sonar-pmd,a3de2500aca572f6aa731f7488a0b2ac97469978,2018-10-17 21:01:42,org.assertj:assertj-core,org.easytesting:fest-assert,Replaced discontinued fest-assert with its successor assertj,org.assertj:assertj-core org.easytesting:fest-assert,"
Replaced discontinued fest-assert with its successor assertj",49,Testing,,1,0.98,Deprecation
SonarQubeCommunity/sonar-sonargraph,ba879555bd1220ac9042fbc3ea071135dd0ee7be,2011-05-24 21:47:23,org.mockito:mockito,org.jmock:jmock,Switched to mockito,org.mockito:mockito org.jmock:jmock,"
Switched to mockito",4,Testing,,1,0.97,
SonarSource/ebcdic-to-ascii-converter,4f8dc22750f37b3f1403b2cc2debeeda06ee886a,2012-07-25 10:37:30,org.easytesting:fest-assert,org.hamcrest:hamcrest,Use fest-assert instead of hamcrest,org.easytesting:fest-assert org.hamcrest:hamcrest,"
Use fest-assert instead of hamcrest",4,Testing,,1,0.97,
SonarSource/sonar-csharp,1f35b275f48227d1930557b1705983dbcf850ee7,2016-09-21 14:56:44,org.assertj:assertj-core,org.easytesting:fest-assert,"SONARCS-598 migrate to api 5.6 (#92)

* Upgrade API dependency version 4.5.2 -> 5.6

* Upgrade junit version and replace fest with assertj

* Use the new shared dotnet library for Sarif parser

* Stop using deprecated CoreMetrics.ACCESSORS

* Remove deprecated and unused CSharpCommonRulesEngine

* Remove deprecated and unused CSharpCommonRulesDecorator

* Add transitively used dependencies

* Use Sonar logger",org.assertj:assertj-core org.easytesting:fest-assert,"
* Upgrade junit version and replace fest with assertj
* Use the new shared dotnet library for Sarif parser",49,Testing,,1,0.97,
SonarSource/sonar-csharp,1f35b275f48227d1930557b1705983dbcf850ee7,2016-09-21 14:56:44,org.sonarsource.sslr,org.codehaus.sonar:sonar,"SONARCS-598 migrate to api 5.6 (#92)

* Upgrade API dependency version 4.5.2 -> 5.6

* Upgrade junit version and replace fest with assertj

* Use the new shared dotnet library for Sarif parser

* Stop using deprecated CoreMetrics.ACCESSORS

* Remove deprecated and unused CSharpCommonRulesEngine

* Remove deprecated and unused CSharpCommonRulesDecorator

* Add transitively used dependencies

* Use Sonar logger",org.sonarsource.sslr org.codehaus.sonar:sonar,"
* Use Sonar logger",5,Utility,,1,0.97,Deprecation
SonarSource/sonar-csharp,1f35b275f48227d1930557b1705983dbcf850ee7,2016-09-21 14:56:44,org.sonarsource.sonarqube:sonar,org.codehaus.sonar.sslr-squid-bridge:sslr-squid-bridge,"SONARCS-598 migrate to api 5.6 (#92)

* Upgrade API dependency version 4.5.2 -> 5.6

* Upgrade junit version and replace fest with assertj

* Use the new shared dotnet library for Sarif parser

* Stop using deprecated CoreMetrics.ACCESSORS

* Remove deprecated and unused CSharpCommonRulesEngine

* Remove deprecated and unused CSharpCommonRulesDecorator

* Add transitively used dependencies

* Use Sonar logger",org.sonarsource.sonarqube:sonar org.codehaus.sonar.sslr-squid-bridge:sslr-squid-bridge,"
* Use Sonar logger",4,Utility,,1,0.97,Deprecation
SonarSource/sonar-html,1015bfb4e33f052da9d6b7677257fff12004cdd5,2016-09-28 15:04:27,org.assertj:assertj-core,org.easytesting:fest-assert,IT: switch from fest assert to assertj,org.assertj:assertj-core org.easytesting:fest-assert,"
IT: switch from fest assert to assertj",49,Testing,,1,0.97,
SonarSource/sonar-java,2e74eccc1be636c43092d96adb5b4825ac5812a2,2016-12-15 14:54:33,org.assertj:assertj-core,org.easytesting:fest-assert,SONARJAVA-1970 Remove fest assert and use assertj (#1139),org.assertj:assertj-core org.easytesting:fest-assert,"
SONARJAVA-1970 Remove fest assert and use assertj (#1139)",49,Testing,,1,0.97,
SonarSource/SonarJS,c761240652f70f1555668b57be91fec933d0ae9f,2016-09-27 09:49:49,org.assertj:assertj-core,org.easytesting:fest-assert,Replace (almost completely) fest-assert with assertj (#350),org.assertj:assertj-core org.easytesting:fest-assert,"Replace (almost completely) fest-assert with assertj (#350)
",49,Testing,,1,0.98,
SonarSource/sonar-ldap,e67ee1ade638f30a8c5962cb7ee328effd1f948e,2012-09-07 18:56:21,org.easytesting:fest-assert,org.hamcrest:hamcrest,Use fest-assert instead of hamcrest,org.easytesting:fest-assert org.hamcrest:hamcrest,"
Use fest-assert instead of hamcrest",4,Testing,,1,0.97,
SonarSource/sonar-ldap,56dc8632d5da5ce9aa2037f4287bb056348f0458,2015-07-21 10:21:17,org.assertj:assertj-core,org.easytesting:fest-assert,Replace fest-assert by assertJ,org.assertj:assertj-core org.easytesting:fest-assert,"
Replace fest-assert by assertJ",49,Testing,,1,0.98,
SonarSource/sonar-php,f489af82182bc9eb1066fc8997c14b7dd43851d9,2016-10-05 08:57:08,org.assertj:assertj-core,org.easytesting:fest-assert,Replace fest-assert with assertj (#123),org.assertj:assertj-core org.easytesting:fest-assert,"
Replace fest-assert with assertj (#123)",49,Testing,,1,0.98,
SonarSource/sonarqube,25e954167dc467546cc555e78b607423afbaaa48,2012-07-03 08:57:02,com.h2database:h2,org.apache.derby,Replacing Derby with H2,com.h2database:h2 org.apache.derby,"
Replacing Derby with H2",4,Database,,1,0.97,
SonarSource/sonarqube,2faaf7e16a03e69c4ff5f9c53805a387211a0872,2015-01-10 06:15:08,org.assertj:assertj-core,org.easytesting:fest-assert,Replace fest-assert by assertJ,org.assertj:assertj-core org.easytesting:fest-assert,"
Replace fest-assert by assertJ",49,Testing,,1,0.98,
SonarSource/sonar-scanner-cli,a2db872cfc03a7e27aa4a5e1b09ed8a7ff40a3ed,2017-02-23 15:01:57,org.assertj:assertj-core,org.easytesting:fest-assert,Use assertj for testing,org.assertj:assertj-core org.easytesting:fest-assert,"
Use assertj for testing",49,Testing,,1,0.98,
SonarSource/sonar-scanner-jenkins,f80bdac51647f8b400584086593e3540c60c2014,2012-07-18 10:38:02,org.easytesting:fest-assert,org.hamcrest:hamcrest,"Spring cleaning

 + Code format
 + Remove warnings
 + Upgrade test dependencies
 + Upgrade non-packaging related dependencies
 + Use Fest-Assert instead of Hamcrest",org.easytesting:fest-assert org.hamcrest:hamcrest,"
+ Upgrade non-packaging related dependencies
+ Use Fest-Assert instead of Hamcrest",4,Testing,,1,0.97,
SonarSource/sonar-scanner-maven,24b677d740d90ef411ff4b5d55e24f93e4659a98,2016-01-07 14:53:29,org.assertj:assertj-core,org.easytesting:fest-assert,Use AssertJ instead of Fest Assert,org.assertj:assertj-core org.easytesting:fest-assert,"
Use AssertJ instead of Fest Assert",49,Testing,,1,0.98,
SonarSource/sonar-scm-git,8a621f11a2129e65ccf82022b6a66492ec411b0d,2016-01-05 22:15:18,org.assertj:assertj-core,org.easytesting:fest-assert,Replace fest-assert by assertj in ITs,org.assertj:assertj-core org.easytesting:fest-assert,"
Replace fest-assert by assertj in ITs",49,Testing,,1,0.98,
SonarSource/sonar-update-center,634f859d94849844ee9e32692396357d06eb6a9b,2017-04-18 16:49:18,org.assertj:assertj-core,org.easytesting:fest-assert,Replace fest-assert by assertJ,org.assertj:assertj-core org.easytesting:fest-assert,"
Replace fest-assert by assertJ",49,Testing,,1,0.98,
SonarSource/sslr,9a0196932674428293ee3d59a543fed40a71f94e,2020-10-27 13:15:18,org.ow2.asm:asm,cglib:cglib,"SSLR-393 Replace cglib by ASM

To get rid of illegal reflective access.",org.ow2.asm:asm cglib:cglib,"
SSLR-393 Replace cglib by ASM",3,Utility,,1,0.9,Integration
sonatype/nexus,c3d41bb07e44b6c7f7f433f972a9fac97af53dca,2011-06-30 10:43:45,org.slf4j:log4j-over-slf4j,log4j:log4j,"First step to remove log4j api direct references from Nexus source, focusing on removing it from tests",org.slf4j:log4j-over-slf4j log4j:log4j,"First step to remove log4j api direct references from Nexus source, focusing on removing it from testsFirst step to remove log4j api direct references from Nexus source, focusing on removing it from tests",27,Logging,,1,0.8,
sonatype/nexus,fe8b25316dc13abe04a25ca58d11af335f141376,2011-06-30 10:43:46,org.slf4j:slf4j,log4j:log4j,"Banning all the Log4j related classes from across nexus into one single module: nexus-logging-extras (to be dropped). Also, fixing JCL and Log4j direct uses into slf4j.... Oh, btw, Shiro changed from JCL to SLF4J, so our filters were wrongly using JCL!!!",org.slf4j:slf4j log4j:log4j,"
Banning all the Log4j related classes from across nexus into one single module: nexus-logging-extras (to be dropped).
Also, fixing JCL and Log4j direct uses into slf4j....
Oh, btw, Shiro changed from JCL to SLF4J, so our filters were wrongly using JCL!!!",15,Logging,,1,0.95,Integration
sonatype/sisu,b103a21cd107aca4f666d0bb2ada94698793f8d7,2015-06-23 12:32:10,com.google.inject:guice,org.sonatype.sisu:sisu-guice,Update to official Guice distro,com.google.inject:guice org.sonatype.sisu:sisu-guice,"
Update to official Guice distro",10,Dependency Injection,,1,0.8,
Spirals-Team/repairnator,7e89d24b8c0b0dee6f2ef1975c010fdfa4ed10dc,2017-01-09 13:28:57,ch.qos.logback:logback,org.apache.logging.log4j:log4j,jTravis: change the logger dependency to use Logback.,ch.qos.logback:logback org.apache.logging.log4j:log4j,"
jTravis: change the logger dependency to use Logback.",17,Logging,,1,0.97,
splunk/splunk-library-javalogging,f73d593ef0555ee725d6a1bf452444171cd402c0,2019-12-05 13:24:07,com.squareup.okhttp3,org.apache.httpcomponents,Replace Apache HttpClient with OkHttpClient,com.squareup.okhttp3 org.apache.httpcomponents,"
Replace Apache HttpClient with OkHttpClient",6,HTTP Clients&Web Framework,,1,0.98,
spotify/heroic,c342ebe32a8c6b7daa12f053a8bfac8b8ce06760,2016-02-13 20:13:40,com.google.dagger:dagger,com.google.inject:guice,"[all] switch to Dagger 2 for dependency injection and IDEA for primary development

The existing LifeCycle feature that heavily relied on Guice has been reworked
into the `com.spotify.heroic.lifecycle` package.

LifeCycle has to be explicitly exported through the appropriate subsystem.

Using `metric` as an example, it expects modules to export
MetricModule.Out#life() to govern the lifecycle of any encapsulated components.

Finally, due to annotation processing issues with Eclipse
(see [./eclipse](eclipse)), a feature Dagger 2 heavily relies on, it is now
recommended to use IDEA for development.
Because of this, all code has been reformatted using the provided style in
idea/code-style.xml.

Details:

* Re-organize HeroicCore to better handle external lifecycles.
* Constructor-based `@Inject` everywhere.
* Removed all guice dependencies.",com.google.dagger:dagger com.google.inject:guice,"
[all] switch to Dagger 2 for dependency injection and IDEA for primary development",3,Dependency Injection,,1,0.98,
spotify/netty-zmtp,55ad3c878a116c031c9b8d634283629e3d420993,2013-12-10 12:49:30,org.jeromq:jeromq,org.zeromq:jzmq,Switch test dependency from zeromq to jeromq,org.jeromq:jeromq org.zeromq:jzmq,"
Switch test dependency from zeromq to jeromq",3,Database&Web Framework,,1,0.97,
spring-cloud/spring-cloud-task,3ec0769e0252d13ad9f9536d5f85aa27fd2bc15c,2016-06-27 19:54:38,org.mariadb.jdbc:mariadb-java-client,mysql:mysql-connector-java,"Replaced the mysql dependency with mariadb

To remain standard with the other applications.
Also updated documentation.",org.mariadb.jdbc:mariadb-java-client mysql:mysql-connector-java,"
Replaced the mysql dependency with mariadb",16,Database,,1,0.98,Organization
spring-io/sagan,91626ece2c50e7ce9800178de7a1e6348878f271,2013-10-10 12:12:15,com.h2database:h2,org.hsqldb:hsqldb,"Migrate from Liquibase to Flyway, from HSQL to H2

This change replaces Liquibase[1] with Flyway[2] for database schema
migrations for the following reasons:

1. To avoid DB lock contention issues at startup

We dealt with a number of production outages due to the fact that
Liquibase caused (or otherwise contributed to) lock contention issues
at startup (i.e. when Liquibase needs to lock tables in order to apply
changes to the DB) that resulted in DB connection pool starvation. This
behavior was never isolated and repeated in a test environment, but was
observed several times in practice in production. The workaround has been
to reduce the instance count in production from 4 to 1, but this has its
own negative effects (no redundancy in the case of an app crashing).

So this move to Flyway is in some ways an experiment in which we will
see over time whether it too can result in these locking / starvation
issues. Testing the application under load in an 8-instance environment
suggests that it will not, but only sustained time in production will
tell for sure.

2. Flyway's plain-SQL approach is clearer and more suitable to our needs

Liquibase has a powerful DSL that acts as an abstraction layer over SQL,
making it simple to develop in memory against HSQL while deploying to
production against Postgres. However, it comes at the cost of needing
to understand that DSL (which in practice means looking things up in
Liquibase's documentation each time a change needs to be made). This is
a minor hassle for project committers, but is more important when
considering this application's purpose as a reference app; plain SQL is
immediately clear to a larger percentage of the audience than
Liquibase's DSL would be, therefore Flyway's approach is preferred.

3. Flyway is (or appears to be) faster than Liquibase at startup time

Liquibase initialization took approximately 3 seconds on an MBP against
an in-memory DB. Flyway initialization takes less than 1 second. This is
significant given that it takes overall startup time from ~12 seconds to
~8 seconds, i.e. more efficient when in a tight loop of code changes and
restarts. Note that this comparison isn't perfectly apples-to-apples, as
the Liquibase arrongement had 3 changesets whereas there is now just one
consolidated changeset under Flyway.

This commit also migrates from HSQL to H2 as the in-memory database used
for development and automated testing. The primary reason is because H2
offers an explicit ""PostgreSQL compatibility mode"", making it feasible
to configure Flyway with a unified set of SQL files, as opposed to
maintaining two copies, one for the in-memory DB and one for the
production DB. HSQL does not have this option. This change was quite
straightforward to perform - H2 was effectively a drop-in replacement,
and side-by-side comparisons of executing the test suites demonstrates
little or no difference with regard to performance.

[Finishes #57709992]
[1]: http://www.liquibase.org
[2]: http://flywaydb.org",com.h2database:h2 org.hsqldb:hsqldb,"
This commit also migrates from HSQL to H2 as the in-memory database used
for development and automated testing.",14,Database,,1,1.0,Functionality
springockito/springockito,49c2c84a82533f1e615bcf5c316268f2de0f0526,2012-01-03 21:47:03,org.testng:testng,junit:junit,merge with pom refactoring + pom reformat + change in dep management + junit removed in favour of testng,org.testng:testng junit:junit,"
merge with pom refactoring + pom reformat + change in dep management + junit removed in favour of testng",23,Testing,,1,1.0,
spring-projects/spring-amqp-samples,97c51071d9fcf8e05f0e73653572a1f99fe67d43,2019-12-03 20:58:28,org.apache.logging.log4j:log4j,org.slf4j:slf4j,"Upgrade dependencies; change logging to Log4j2 (#55)

* Upgrade dependencies; change logging to Log4j2

* * Fix dependency versions and modernize some of them

* * Bring `junit` dependency back into `spring-rabbit-stocks` sample
since it is an `optional` with `spring-rabbit-test`
* Remove `test` dependencies from `spring-rabbit-helloworld` sample
since there is no tests in this sample at all",org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Upgrade dependencies; change logging to Log4j2 (#55)",111,Logging,,1,0.9,
spring-projects/spring-batch,7e1e66d677d8cdd9fbf1c9e07e5b307a249d9e05,2013-02-10 14:30:57,org.mockito:mockito,org.easymock:easymock,migration from EasyMock to Mockito,org.mockito:mockito org.easymock:easymock,"
migration from EasyMock to Mockito",8,Testing,,1,1.0,
spring-projects/spring-batch,7e1e66d677d8cdd9fbf1c9e07e5b307a249d9e05,2013-02-10 14:30:57,org.mockito:mockito,org.easymock:easymockclassextension,migration from EasyMock to Mockito,org.mockito:mockito org.easymock:easymockclassextension,"
migration from EasyMock to Mockito",3,Testing,,1,1.0,
spring-projects/spring-boot,de2cdd8528b90b835a267fa64e8896cb801b85b5,2017-06-30 13:44:15,io.lettuce:lettuce-core,redis.clients:jedis,Use lettuce rather than Jedis for actuator tests,io.lettuce:lettuce-core redis.clients:jedis,"
Use lettuce rather than Jedis for actuator tests",4,Database,,1,1.0,
spring-projects/spring-boot,c2958c27abb616fad45d97d33eabe4edb4d76f32,2017-09-14 16:15:46,io.micrometer:micrometer-core,io.dropwizard.metrics:metrics,"Replace Boot's own metrics with support for Micrometer

Closes gh-9970",io.micrometer:micrometer-core io.dropwizard.metrics:metrics,"
Replace Boot's own metrics with support for Micrometer",3,Database,,1,0.95,
spring-projects/spring-boot,894e0e11d43fc73b7c09e18a28e235a19fa588d1,2018-09-12 01:08:59,org.apache.maven.resolver:maven-resolver,org.apache.maven:maven,"Switch from Aether to Maven Resolver

Replace Aether dependencies with Maven Resolver following the Eclipse
EOL announcement for Aether.

Closes gh-7627",org.apache.maven.resolver:maven-resolver org.apache.maven:maven,"
Switch from Aether to Maven Resolver",14,Building,,1,1.0,Deprecation
spring-projects/spring-boot,cca79b8d4d00ab464018efb6a56b3c90f5fe90bb,2019-02-19 12:35:43,io.mockk:mockk,com.nhaarman:mockito-kotlin,"Migrate Kotlin tests to Mockk

See gh-15993",io.mockk:mockk com.nhaarman:mockito-kotlin,"
Migrate Kotlin tests to Mockk",4,Testing,,1,1.0,
spring-projects/spring-data-cassandra,1a02109681f3b5d22fb25abe0561ac2b3c5a6691,2019-02-20 11:50:22,io.mockk:mockk,com.nhaarman:mockito-kotlin,DATACASS-629 - Migrate Kotlin tests to Mockk.,io.mockk:mockk com.nhaarman:mockito-kotlin,"
DATACASS-629 - Migrate Kotlin tests to Mockk.",4,Testing,,1,1.0,
spring-projects/spring-data-commons,2042bda8a29367ac926b988c1c8e3c532523859e,2012-11-19 22:30:14,org.slf4j:slf4j,log4j:log4j,DATACMNS-248 - Moved to Slf4j API for logging.,org.slf4j:slf4j log4j:log4j,"
DATACMNS-248 - Moved to Slf4j API for logging.",73,Logging,,1,0.95,
spring-projects/spring-data-commons,2042bda8a29367ac926b988c1c8e3c532523859e,2012-11-19 22:30:14,org.slf4j:jcl-over-slf4j,log4j:log4j,DATACMNS-248 - Moved to Slf4j API for logging.,org.slf4j:jcl-over-slf4j log4j:log4j,"
DATACMNS-248 - Moved to Slf4j API for logging.",14,Logging,,1,0.95,
spring-projects/spring-data-commons,ccb9e987e8e5fb85b5d79be63021b543642905da,2019-02-20 10:20:17,io.mockk:mockk,com.nhaarman:mockito-kotlin,"DATACMNS-1483 - Migrate Kotlin tests to Mockk.

Original pull request: #338.",io.mockk:mockk com.nhaarman:mockito-kotlin,"
DATACMNS-1483 - Migrate Kotlin tests to Mockk.",4,Testing,,1,1.0,
spring-projects/spring-data-examples,5760555c57aed22610409461261babab408c9a31,2017-10-10 14:34:37,io.lettuce:lettuce-core,redis.clients:jedis,"#299 - Migrate Redis examples to Lettuce.

We now use Lettuce API instead of Jedis to align with Boot's driver choice.",io.lettuce:lettuce-core redis.clients:jedis,"
#299 - Migrate Redis examples to Lettuce.",4,Database,,1,1.0,Organization
spring-projects/spring-data-mongodb,120b7bab2c80c4d25016d14780076a6e3e7228e3,2019-02-20 10:47:41,io.mockk:mockk,com.nhaarman:mockito-kotlin,"DATAMONGO-2206 - Migrate Kotlin tests to Mockk.

Original pull request: #646.",io.mockk:mockk com.nhaarman:mockito-kotlin,"
DATAMONGO-2206 - Migrate Kotlin tests to Mockk.",4,Testing,,1,1.0,
spring-projects/spring-framework-issues,9067fc463e9f26f189ba08d21496585d1210fc8a,2014-03-25 22:41:37,com.h2database:h2,mysql:mysql-connector-java,"Use H2 instead of MySQL in SPR-10440

This commit also sets Spring version to 4.0.2.RELEASE.",com.h2database:h2 mysql:mysql-connector-java,"
Use H2 instead of MySQL in SPR-10440",7,Database,,1,1.0,
spring-projects/spring-insight-plugins,8e646056b216bf4a5058b9c2065171a9343c2e80,2012-05-20 10:20:46,org.slf4j:jcl-over-slf4j,commons-logging:commons-logging,Using jcl-over-slf4j instead of commons-logging in all jUnit tests,org.slf4j:jcl-over-slf4j commons-logging:commons-logging,"
Using jcl-over-slf4j instead of commons-logging in all jUnit tests",22,Logging,,1,0.9,
spring-projects/spring-insight-plugins,8e646056b216bf4a5058b9c2065171a9343c2e80,2012-05-20 10:20:46,org.slf4j:jcl-over-slf4j,org.slf4j:slf4j,Using jcl-over-slf4j instead of commons-logging in all jUnit tests,org.slf4j:jcl-over-slf4j org.slf4j:slf4j,"
Using jcl-over-slf4j instead of commons-logging in all jUnit tests",6,Logging,,1,0.9,
spring-projects/spring-integration-samples,fc2e5890a919fe68eea00234f6ec46683a2522e9,2012-05-28 13:26:41,log4j:log4j,org.slf4j:log4j-over-slf4j,"INTSAMPLES-52 - All Samples should use Log4J

INTSAMPLES-52 - Standardize Log4j PatternLayout
Standardize Log4j PatternLayout to **%d{HH:mm:ss.SSS} %-5p [%t][%c] %m%n**.",log4j:log4j org.slf4j:log4j-over-slf4j,"
INTSAMPLES-52 - All Samples should use Log4J",7,Logging,,1,0.85,Organization
spring-projects/spring-plugin,efb58730e3e3814cc82818af6d2a1d8ecba6b601,2010-01-11 14:40:26,org.mockito:mockito,org.easymock:easymock,"* replaced @EasyMock@ with @Mockito@

git-svn-id: svn+ssh://svn.synyx.de/var/svn/synyx/opensource/hera/trunk@8545 5a64d73e-33d6-4ccc-9058-23f8668ecac9",org.mockito:mockito org.easymock:easymock,"
* replaced @EasyMock@ with @Mockito@",8,Testing,,1,0.99,
spring-projects/spring-plugin,93cb86cd52adad8d48e95d1a98d78adae3241766,2012-10-26 10:52:25,org.slf4j:slf4j,log4j:log4j,"Fix dependency setup.

Unify test dependencies in parent pom.xml. Fixed logging dependencies to only depend on SLF4j API now (in version 1.7.1). Using Logback as test runtime loggin dependency. Fixed Hamcrest/JUnit setup.",org.slf4j:slf4j log4j:log4j,"
Unify test dependencies in parent pom.xml.
Fixed logging dependencies to only depend on SLF4j API now (in version 1.7.1).
Using Logback as test runtime loggin dependency.",73,Logging,,1,0.75,Simplification
spring-projects/spring-plugin,93cb86cd52adad8d48e95d1a98d78adae3241766,2012-10-26 10:52:25,org.slf4j:jcl-over-slf4j,log4j:log4j,"Fix dependency setup.

Unify test dependencies in parent pom.xml. Fixed logging dependencies to only depend on SLF4j API now (in version 1.7.1). Using Logback as test runtime loggin dependency. Fixed Hamcrest/JUnit setup.",org.slf4j:jcl-over-slf4j log4j:log4j,"
Unify test dependencies in parent pom.xml.
Fixed logging dependencies to only depend on SLF4j API now (in version 1.7.1).
Using Logback as test runtime loggin dependency.",14,Logging,,1,0.75,Simplification
spring-projects/spring-plugin,93cb86cd52adad8d48e95d1a98d78adae3241766,2012-10-26 10:52:25,ch.qos.logback:logback,log4j:log4j,"Fix dependency setup.

Unify test dependencies in parent pom.xml. Fixed logging dependencies to only depend on SLF4j API now (in version 1.7.1). Using Logback as test runtime loggin dependency. Fixed Hamcrest/JUnit setup.",ch.qos.logback:logback log4j:log4j,"Unify test dependencies in parent pom.xml.
Fixed logging dependencies to only depend on SLF4j API now (in version 1.7.1).
Using Logback as test runtime loggin dependency.",58,Logging,,1,0.75,Simplification
spring-projects/spring-social,3c98473ec62cc57772262a3be4be0b6d1ff6e33d,2011-01-28 14:30:18,org.springframework:spring,org.scribe:scribe,"Updated GitHub showcase to work with the new service provider framework. Works with the connect flow at this point, but the registration flow still needs some work.",org.springframework:spring org.scribe:scribe,"
Updated GitHub showcase to work with the new service provider framework.
Works with the connect flow at this point, but the registration flow still needs some work.",5,Auth&Web Framework,,1,0.7,
spring-projects/spring-social,cbfa2889c7ee53da2fcf6fb3949b13091ea98f10,2011-01-28 15:06:23,org.springframework:spring,org.scribe:scribe,Updated Gowalla showcase to use new service provider framework,org.springframework:spring org.scribe:scribe,"
Updated Gowalla showcase to use new service provider framework",5,Auth&Web Framework,,1,0.7,
spring-projects/spring-social-facebook,e6d349d8034d874fbd0a694a5a32c7056e470e36,2011-01-28 14:30:18,org.springframework:spring,org.scribe:scribe,"Updated GitHub showcase to work with the new service provider framework. Works with the connect flow at this point, but the registration flow still needs some work.",org.springframework:spring org.scribe:scribe,"
Updated GitHub showcase to work with the new service provider framework.
Works with the connect flow at this point, but the registration flow still needs some work.",5,Auth&Web Framework,,1,0.7,
spring-projects/spring-social-facebook,1846e5362eef6f1342b7855caa588aaa5e578fa4,2011-01-28 15:06:23,org.springframework:spring,org.scribe:scribe,Updated Gowalla showcase to use new service provider framework,org.springframework:spring org.scribe:scribe,"
Updated Gowalla showcase to use new service provider framework",5,Auth&Web Framework,,1,0.7,
spring-projects/spring-social-github,0091a289fece5d11636e97e1b9670c04d7be1c1d,2011-01-28 14:30:18,org.springframework:spring,org.scribe:scribe,"Updated GitHub showcase to work with the new service provider framework. Works with the connect flow at this point, but the registration flow still needs some work.",org.springframework:spring org.scribe:scribe,"
Updated GitHub showcase to work with the new service provider framework.
Works with the connect flow at this point, but the registration flow still needs some work.",5,Auth&Web Framework,,1,0.7,
spring-projects/spring-social-github,800536f22fcf2044a67e26b2a4545cc176d77473,2011-01-28 15:06:23,org.springframework:spring,org.scribe:scribe,Updated Gowalla showcase to use new service provider framework,org.springframework:spring org.scribe:scribe,"
Updated Gowalla showcase to use new service provider framework",5,Auth&Web Framework,,1,0.7,
